timeStep pedestrianId overlapPedestrianId distance overlaps
23 48 49 0.38908849053098227 9.115094690177461E-4
24 112 125 0.3869342936622071 0.003065706337792906
29 1 113 0.38561132804478726 0.004388671955212753
29 16 107 0.38721318071599187 0.0027868192840081463
30 1 113 0.38561132804478726 0.004388671955212753
32 1 105 0.3886507274385258 0.001349272561474213
34 114 127 0.38982127018933554 1.7872981066446858E-4
35 2 191 0.3785317587495187 0.011468241250481293
40 82 195 0.3895103917287511 4.89608271248887E-4
43 23 63 0.38570941808166215 0.004290581918337866
44 23 63 0.38570941808166215 0.004290581918337866
44 46 87 0.38669805853353106 0.0033019414664689495
45 26 127 0.3855857863915764 0.0044142136084235895
46 92 113 0.38566928080673474 0.0043307191932652755
47 142 152 0.38212020845743405 0.007879791542565961
48 130 169 0.38261702596837316 0.007382974031626854
52 75 188 0.387739651155336 0.0022603488446640285
54 41 199 0.38829769803270414 0.0017023019672958717
54 94 103 0.37918723921642417 0.010812760783575848
55 9 19 0.387485544567615 0.0025144554323849877
55 12 138 0.38264570802823933 0.007354291971760685
56 75 188 0.3808454411863458 0.009154558813654234
57 11 93 0.38244698864163934 0.007553011358360673
58 72 105 0.3869566925676787 0.0030433074323213405
58 85 106 0.3838888886004224 0.006111111399577596
59 3 126 0.3816885513712231 0.008311448628776918
59 62 198 0.38060391784319797 0.009396082156802044
60 126 186 0.38433760848320625 0.005662391516793763
61 62 147 0.3777933144933325 0.012206685506667536
61 79 138 0.384204042843032 0.005795957156968012
61 82 86 0.38768261461235926 0.002317385387640758
61 99 124 0.38654885265447264 0.0034511473455273722
61 104 182 0.3800495193274073 0.009950480672592688
63 17 162 0.3893506702572071 6.493297427929146E-4
63 159 188 0.38512463724250423 0.0048753627574957825
64 1 10 0.3864822157887203 0.0035177842112797397
64 4 195 0.3839247049060311 0.006075295093968924
65 1 10 0.3864822157887203 0.0035177842112797397
65 4 49 0.376630604865072 0.01336939513492802
65 35 75 0.38059799483309903 0.009402005166900984
65 53 169 0.3791284517280341 0.010871548271965903
66 4 49 0.376630604865072 0.01336939513492802
66 35 75 0.38059799483309903 0.009402005166900984
66 53 169 0.3791284517280341 0.010871548271965903
66 65 195 0.3777879820812203 0.012212017918779738
66 106 188 0.38324732657300675 0.006752673426993261
66 132 171 0.3872310656443206 0.002768934355679431
67 42 69 0.3886821483870802 0.001317851612919807
67 65 195 0.3777879820812203 0.012212017918779738
67 84 108 0.384622366106428 0.005377633893571987
67 93 140 0.389335108646842 6.648913531580036E-4
68 1 49 0.3876686780587188 0.002331321941281217
68 65 195 0.3777879820812203 0.012212017918779738
68 78 189 0.38858577333910066 0.0014142266608993537
68 117 124 0.38421796449775514 0.0057820355022448755
69 1 49 0.3876686780587188 0.002331321941281217
69 71 133 0.3825089050379694 0.007491094962030598
69 86 199 0.38072070348762493 0.00927929651237508
70 72 182 0.3813988953391782 0.008601104660821812
70 114 140 0.38478464583243044 0.005215354167569575
71 33 110 0.38863887439676875 0.0013611256032312613
71 104 164 0.38832608474632024 0.0016739152536797697
72 90 130 0.3868741642097498 0.00312583579025022
74 16 75 0.382088993274705 0.007911006725294989
74 17 104 0.3766057594325075 0.0133942405674925
75 16 75 0.382088993274705 0.007911006725294989
75 31 131 0.38776540918563546 0.0022345908143645565
75 83 188 0.3835720958577981 0.006427904142201901
76 31 131 0.38776540918563546 0.0022345908143645565
76 91 176 0.3803353183452354 0.00966468165476464
76 114 167 0.37972454029785535 0.010275459702144663
77 16 106 0.3877470482195762 0.0022529517804238397
77 128 200 0.37903660606347767 0.010963393936522348
78 16 75 0.3848730126982275 0.005126987301772523
79 5 187 0.3858883083546304 0.0041116916453696195
79 12 71 0.3883023272035186 0.0016976727964814198
79 14 93 0.38733550895380714 0.002664491046192874
80 12 71 0.3883023272035186 0.0016976727964814198
83 25 134 0.389445654391017 5.543456089829868E-4
84 25 134 0.389445654391017 5.543456089829868E-4
84 75 99 0.3846082089250501 0.005391791074949914
85 25 134 0.389445654391017 5.543456089829868E-4
86 25 134 0.389445654391017 5.543456089829868E-4
87 25 134 0.389445654391017 5.543456089829868E-4
87 72 187 0.38014086065954883 0.009859139340451184
87 118 171 0.3894331899703309 5.668100296691292E-4
87 121 163 0.38595570378842387 0.004044296211576148
88 25 94 0.3892264785831157 7.735214168843041E-4
88 52 132 0.37597819563525814 0.014021804364741874
88 72 187 0.38014086065954883 0.009859139340451184
88 118 171 0.3894331899703309 5.668100296691292E-4
89 25 94 0.3892264785831157 7.735214168843041E-4
89 134 188 0.38084965117149977 0.009150348828500243
90 132 171 0.3871362910556442 0.002863708944355836
90 134 188 0.38084965117149977 0.009150348828500243
90 143 176 0.3809580545493727 0.009041945450627309
91 126 131 0.38697537932291415 0.0030246206770858652
91 132 171 0.37737718567967315 0.012622814320326858
92 99 179 0.38522310250612324 0.004776897493876775
93 20 133 0.38475630147210843 0.005243698527891583
94 3 118 0.38331705425793966 0.006682945742060353
95 3 118 0.38331705425793966 0.006682945742060353
95 99 196 0.3885036752437759 0.0014963247562241322
99 5 99 0.38743122406058034 0.0025687759394196763
99 40 146 0.38336345405396777 0.006636545946032246
100 40 146 0.38336345405396777 0.006636545946032246
100 139 189 0.3864946760918377 0.0035053239081623278
101 139 189 0.3864946760918377 0.0035053239081623278
102 18 166 0.38542818620454333 0.004571813795456681
102 27 123 0.3821609082758641 0.007839091724135938
102 52 191 0.3768760741044727 0.0131239258955273
102 117 124 0.38867677465516937 0.0013232253448306475
103 117 124 0.38867677465516937 0.0013232253448306475
104 145 171 0.38205086124747795 0.007949138752522067
105 88 114 0.38886318220063576 0.0011368177993642536
105 129 149 0.38475832233466484 0.005241677665335176
105 145 171 0.38205086124747795 0.007949138752522067
106 13 43 0.38370978130991756 0.00629021869008245
106 18 118 0.38630221156953115 0.0036977884304688624
106 25 54 0.3854767319635624 0.0045232680364376
106 88 114 0.38886318220063576 0.0011368177993642536
106 145 171 0.38205086124747795 0.007949138752522067
107 25 54 0.3854767319635624 0.0045232680364376
107 43 61 0.389364723334616 6.352766653839881E-4
109 129 149 0.38022358495192937 0.009776415048070641
116 6 137 0.3797231931842946 0.01027680681570542
117 54 89 0.3835595913589949 0.006440408641005091
121 163 176 0.386010119141101 0.003989880858899009
122 141 184 0.38034786777176927 0.009652132228230748
123 83 176 0.3793769706213461 0.010623029378653892
124 6 18 0.38201819689971384 0.007981803100286178
125 18 28 0.38938809074026914 6.119092597308695E-4
126 39 132 0.3891177218390141 8.822781609859054E-4
128 13 145 0.38886588915649883 0.0011341108435011793
128 31 177 0.38294203484628636 0.007057965153713652
131 52 171 0.3809913173393307 0.009008682660669287
131 53 130 0.38086118221799947 0.009138817782000541
132 52 171 0.3809913173393307 0.009008682660669287
133 129 132 0.38004471669060386 0.009955283309396157
134 83 189 0.3893237841664871 6.762158335129054E-4
134 129 132 0.38004471669060386 0.009955283309396157
